Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Client 31 Accuracy,Client 32 Accuracy,Client 33 Accuracy,Client 34 Accuracy,Client 35 Accuracy,Client 36 Accuracy,Client 37 Accuracy,Client 38 Accuracy,Client 39 Accuracy,Client 40 Accuracy,Client 41 Accuracy,Client 42 Accuracy,Client 43 Accuracy,Client 44 Accuracy,Client 45 Accuracy,Client 46 Accuracy,Client 47 Accuracy,Client 48 Accuracy,Client 49 Accuracy,Client 50 Accuracy,Client 51 Accuracy,Client 52 Accuracy,Client 53 Accuracy,Client 54 Accuracy,Client 55 Accuracy,Client 56 Accuracy,Client 57 Accuracy,Client 58 Accuracy,Client 59 Accuracy,Client 60 Accuracy,Client 61 Accuracy,Client 62 Accuracy,Client 63 Accuracy,Client 64 Accuracy,Client 65 Accuracy,Client 66 Accuracy,Client 67 Accuracy,Client 68 Accuracy,Client 69 Accuracy,Client 70 Accuracy,Client 71 Accuracy,Client 72 Accuracy,Client 73 Accuracy,Client 74 Accuracy,Client 75 Accuracy,Client 76 Accuracy,Client 77 Accuracy,Client 78 Accuracy,Client 79 Accuracy,Client 80 Accuracy,Client 81 Accuracy,Client 82 Accuracy,Client 83 Accuracy,Client 84 Accuracy,Client 85 Accuracy,Client 86 Accuracy,Client 87 Accuracy,Client 88 Accuracy,Client 89 Accuracy,Client 90 Accuracy,Client 91 Accuracy,Client 92 Accuracy,Client 93 Accuracy,Client 94 Accuracy,Client 95 Accuracy,Client 96 Accuracy,Client 97 Accuracy,Client 98 Accuracy,Client 99 Accuracy,Client 100 Accuracy,Trial,Max Iter or Depth
0.8990228013029316,0.741585233441911,0.740499457111835,0.7871878393051032,0.7926167209554832,0.8186753528773073,0.8425624321389794,0.7882736156351792,0.7285559174809989,0.7741585233441911,0.7209554831704669,0.7850162866449512,0.762214983713355,0.7969598262757872,0.7709011943539631,0.7730727470141151,0.740499457111835,0.7100977198697068,0.7719869706840391,0.6558089033659066,0.6796959826275787,0.7980456026058632,0.7904451682953312,0.7263843648208469,0.7100977198697068,0.7361563517915309,0.7828447339847991,0.7991313789359392,0.7882736156351792,0.8013029315960912,0.7698154180238871,0.7187839305103149,0.7861020629750272,0.8013029315960912,0.760043431053203,0.8078175895765473,0.8208469055374593,0.7806731813246471,0.7263843648208469,0.743756786102063,0.738327904451683,0.7991313789359392,0.7687296416938111,0.7328990228013029,0.7361563517915309,0.756786102062975,0.756786102062975,0.7024972855591748,0.7024972855591748,0.8121606948968513,0.7372421281216069,0.8393051031487514,0.7111834961997828,0.8089033659066233,0.7209554831704669,0.7296416938110749,0.7057546145494028,0.7090119435396308,0.753528773072747,0.7166123778501629,0.8067318132464713,0.8099891422366993,0.747014115092291,0.8132464712269273,0.8067318132464713,0.739413680781759,0.8186753528773073,0.752442996742671,0.7937024972855592,0.8175895765472313,0.6872964169381107,0.7361563517915309,0.7893593919652552,0.8208469055374593,0.8078175895765473,0.7665580890336591,0.7176981541802389,0.7719869706840391,0.741585233441911,0.7231270358306189,0.7643865363735071,0.7904451682953312,0.8121606948968513,0.7263843648208469,0.7176981541802389,0.8045602605863192,0.7350705754614549,0.7904451682953312,0.7991313789359392,0.8013029315960912,0.8045602605863192,0.7969598262757872,0.7090119435396308,0.761129207383279,0.7882736156351792,0.7937024972855592,0.7850162866449512,0.7871878393051032,0.7687296416938111,0.8186753528773073,0.8327904451682954,173,100
0.9077090119435396,0.8371335504885994,0.752442996742671,0.7861020629750272,0.751357220412595,0.7806731813246471,0.8469055374592834,0.7937024972855592,0.7850162866449512,0.8023887079261672,0.7969598262757872,0.7871878393051032,0.8121606948968513,0.8186753528773073,0.760043431053203,0.8295331161780674,0.8371335504885994,0.7155266015200868,0.751357220412595,0.7937024972855592,0.7893593919652552,0.7100977198697068,0.754614549402823,0.8219326818675353,0.8219326818675353,0.7763300760043431,0.8099891422366993,0.7676438653637351,0.7828447339847991,0.7785016286644951,0.7795874049945711,0.8566775244299675,0.750271444082519,0.748099891422367,0.8175895765472313,0.6851248642779587,0.757871878393051,0.755700325732899,0.7904451682953312,0.7209554831704669,0.7187839305103149,0.760043431053203,0.8523344191096635,0.762214983713355,0.6623235613463626,0.7274701411509229,0.8132464712269273,0.7372421281216069,0.7633007600434311,0.8338762214983714,0.7698154180238871,0.7665580890336591,0.7709011943539631,0.762214983713355,0.8165038002171553,0.8121606948968513,0.7339847991313789,0.7861020629750272,0.8045602605863192,0.8045602605863192,0.7274701411509229,0.7915309446254072,0.7361563517915309,0.7633007600434311,0.7318132464712269,0.7633007600434311,0.8599348534201955,0.741585233441911,0.7861020629750272,0.7111834961997828,0.8034744842562432,0.8251900108577633,0.7947882736156352,0.8045602605863192,0.8099891422366993,0.8078175895765473,0.7372421281216069,0.8469055374592834,0.8143322475570033,0.7806731813246471,0.7904451682953312,0.8555917480998915,0.8186753528773073,0.8034744842562432,0.8273615635179153,0.8783930510314875,0.7719869706840391,0.745928338762215,0.7296416938110749,0.6612377850162866,0.7861020629750272,0.8165038002171553,0.7774158523344191,0.7090119435396308,0.7915309446254072,0.8306188925081434,0.762214983713355,0.8002171552660152,0.7828447339847991,0.7882736156351792,0.8067318132464713,174,100
0.9022801302931596,0.7839305103148752,0.7698154180238871,0.7980456026058632,0.8154180238870793,0.7687296416938111,0.762214983713355,0.7144408251900108,0.755700325732899,0.750271444082519,0.7709011943539631,0.8056460369163952,0.757871878393051,0.7687296416938111,0.7871878393051032,0.8523344191096635,0.7915309446254072,0.8034744842562432,0.7730727470141151,0.741585233441911,0.8273615635179153,0.8197611292073833,0.8013029315960912,0.8023887079261672,0.8034744842562432,0.8577633007600435,0.8197611292073833,0.745928338762215,0.7795874049945711,0.7698154180238871,0.8013029315960912,0.7068403908794788,0.7795874049945711,0.7676438653637351,0.6807817589576547,0.7709011943539631,0.7144408251900108,0.744842562432139,0.744842562432139,0.7904451682953312,0.743756786102063,0.745928338762215,0.7079261672095548,0.7730727470141151,0.762214983713355,0.8175895765472313,0.7937024972855592,0.741585233441911,0.7654723127035831,0.7969598262757872,0.8089033659066233,0.7665580890336591,0.7828447339847991,0.8306188925081434,0.7209554831704669,0.7350705754614549,0.7350705754614549,0.7926167209554832,0.7839305103148752,0.7328990228013029,0.8284473398479913,0.7926167209554832,0.8241042345276873,0.7709011943539631,0.7926167209554832,0.8034744842562432,0.7861020629750272,0.741585233441911,0.752442996742671,0.7839305103148752,0.8023887079261672,0.8002171552660152,0.7111834961997828,0.8371335504885994,0.8230184581976113,0.7090119435396308,0.7774158523344191,0.7937024972855592,0.7991313789359392,0.7220412595005429,0.7643865363735071,0.8034744842562432,0.7926167209554832,0.8175895765472313,0.8023887079261672,0.7687296416938111,0.7861020629750272,0.7350705754614549,0.7839305103148752,0.8403908794788274,0.7937024972855592,0.7676438653637351,0.7861020629750272,0.8273615635179153,0.7861020629750272,0.7969598262757872,0.6601520086862106,0.8610206297502715,0.6883821932681867,0.7774158523344191,0.8078175895765473,175,100
0.8990228013029316,0.7719869706840391,0.8371335504885994,0.8056460369163952,0.7709011943539631,0.760043431053203,0.7057546145494028,0.7209554831704669,0.7122692725298588,0.7328990228013029,0.7752442996742671,0.8273615635179153,0.750271444082519,0.7774158523344191,0.6384364820846905,0.7741585233441911,0.7730727470141151,0.7633007600434311,0.743756786102063,0.7741585233441911,0.8175895765472313,0.7980456026058632,0.8099891422366993,0.7915309446254072,0.741585233441911,0.7817589576547231,0.8197611292073833,0.7861020629750272,0.7122692725298588,0.7882736156351792,0.7133550488599348,0.7328990228013029,0.739413680781759,0.7643865363735071,0.743756786102063,0.7643865363735071,0.7350705754614549,0.8154180238870793,0.8067318132464713,0.8023887079261672,0.8230184581976113,0.7296416938110749,0.754614549402823,0.755700325732899,0.750271444082519,0.8089033659066233,0.8099891422366993,0.8132464712269273,0.7882736156351792,0.8002171552660152,0.747014115092291,0.7763300760043431,0.7785016286644951,0.7947882736156352,0.755700325732899,0.7850162866449512,0.8089033659066233,0.743756786102063,0.8371335504885994,0.8219326818675353,0.7318132464712269,0.7752442996742671,0.7828447339847991,0.7144408251900108,0.7839305103148752,0.7861020629750272,0.761129207383279,0.8067318132464713,0.7752442996742671,0.7752442996742671,0.742671009771987,0.762214983713355,0.7752442996742671,0.758957654723127,0.7709011943539631,0.761129207383279,0.7806731813246471,0.754614549402823,0.7274701411509229,0.7817589576547231,0.6764386536373507,0.745928338762215,0.6373507057546145,0.7763300760043431,0.741585233441911,0.7741585233441911,0.8317046688382194,0.8197611292073833,0.7719869706840391,0.7893593919652552,0.7926167209554832,0.7763300760043431,0.7665580890336591,0.6699239956568946,0.7969598262757872,0.753528773072747,0.747014115092291,0.8034744842562432,0.7687296416938111,0.7850162866449512,0.8317046688382194,176,100
0.8979370249728555,0.8067318132464713,0.7709011943539631,0.8002171552660152,0.7828447339847991,0.7785016286644951,0.7850162866449512,0.7361563517915309,0.747014115092291,0.7969598262757872,0.6981541802388708,0.7980456026058632,0.7361563517915309,0.8034744842562432,0.8186753528773073,0.8295331161780674,0.8110749185667753,0.7046688382193268,0.7806731813246471,0.8110749185667753,0.8013029315960912,0.7709011943539631,0.7687296416938111,0.8284473398479913,0.7947882736156352,0.7339847991313789,0.7958740499457112,0.8273615635179153,0.8013029315960912,0.7296416938110749,0.7871878393051032,0.749185667752443,0.7969598262757872,0.7307274701411509,0.7741585233441911,0.751357220412595,0.7774158523344191,0.7947882736156352,0.7991313789359392,0.7828447339847991,0.7763300760043431,0.8338762214983714,0.7817589576547231,0.8023887079261672,0.8121606948968513,0.7752442996742671,0.7882736156351792,0.7861020629750272,0.753528773072747,0.8262757871878393,0.7709011943539631,0.6742671009771987,0.8186753528773073,0.753528773072747,0.8143322475570033,0.7882736156351792,0.754614549402823,0.7926167209554832,0.751357220412595,0.8197611292073833,0.7969598262757872,0.8197611292073833,0.8078175895765473,0.8002171552660152,0.7937024972855592,0.8197611292073833,0.7665580890336591,0.7969598262757872,0.7926167209554832,0.8327904451682954,0.7209554831704669,0.7893593919652552,0.7752442996742671,0.8089033659066233,0.7806731813246471,0.6992399565689468,0.7937024972855592,0.8034744842562432,0.756786102062975,0.762214983713355,0.7698154180238871,0.6948968512486428,0.7719869706840391,0.7676438653637351,0.7893593919652552,0.750271444082519,0.7904451682953312,0.7828447339847991,0.7752442996742671,0.7763300760043431,0.8002171552660152,0.8501628664495114,0.8349619978284474,0.7361563517915309,0.7893593919652552,0.7926167209554832,0.8273615635179153,0.7741585233441911,0.7100977198697068,0.7372421281216069,0.8327904451682954,177,100
0.9001085776330076,0.758957654723127,0.739413680781759,0.7774158523344191,0.7785016286644951,0.7828447339847991,0.741585233441911,0.7676438653637351,0.7187839305103149,0.7947882736156352,0.7763300760043431,0.743756786102063,0.7687296416938111,0.8414766558089034,0.8382193268186754,0.7882736156351792,0.7676438653637351,0.8034744842562432,0.8327904451682954,0.7958740499457112,0.7937024972855592,0.8599348534201955,0.8360477741585234,0.7242128121606949,0.7252985884907709,0.8110749185667753,0.8175895765472313,0.7828447339847991,0.7937024972855592,0.755700325732899,0.8023887079261672,0.8034744842562432,0.7893593919652552,0.7643865363735071,0.7926167209554832,0.7633007600434311,0.7904451682953312,0.8230184581976113,0.8393051031487514,0.7633007600434311,0.7752442996742671,0.8023887079261672,0.7741585233441911,0.7741585233441911,0.7958740499457112,0.7817589576547231,0.8154180238870793,0.7915309446254072,0.7926167209554832,0.7926167209554832,0.7730727470141151,0.757871878393051,0.7687296416938111,0.7719869706840391,0.6905537459283387,0.744842562432139,0.7882736156351792,0.748099891422367,0.7926167209554832,0.8501628664495114,0.7980456026058632,0.7220412595005429,0.7763300760043431,0.8382193268186754,0.8045602605863192,0.8089033659066233,0.8067318132464713,0.7318132464712269,0.7698154180238871,0.8262757871878393,0.752442996742671,0.7980456026058632,0.7785016286644951,0.7763300760043431,0.8002171552660152,0.7785016286644951,0.6677524429967426,0.7785016286644951,0.8306188925081434,0.7958740499457112,0.7730727470141151,0.7893593919652552,0.7339847991313789,0.7893593919652552,0.7318132464712269,0.8165038002171553,0.757871878393051,0.7730727470141151,0.8045602605863192,0.6970684039087948,0.8284473398479913,0.8414766558089034,0.7350705754614549,0.7665580890336591,0.8143322475570033,0.8045602605863192,0.8175895765472313,0.8110749185667753,0.8175895765472313,0.739413680781759,0.8447339847991314,178,100
0.9066232356134636,0.7166123778501629,0.8143322475570033,0.7242128121606949,0.8610206297502715,0.8208469055374593,0.6992399565689468,0.8067318132464713,0.7035830618892508,0.8697068403908795,0.7252985884907709,0.7209554831704669,0.8099891422366993,0.756786102062975,0.7882736156351792,0.747014115092291,0.6872964169381107,0.7774158523344191,0.6927252985884907,0.7144408251900108,0.8501628664495114,0.7806731813246471,0.7958740499457112,0.7698154180238871,0.751357220412595,0.755700325732899,0.6916395222584147,0.7774158523344191,0.7969598262757872,0.7904451682953312,0.7937024972855592,0.8165038002171553,0.7969598262757872,0.7068403908794788,0.7958740499457112,0.751357220412595,0.7763300760043431,0.7882736156351792,0.745928338762215,0.8208469055374593,0.7198697068403909,0.8393051031487514,0.8219326818675353,0.740499457111835,0.7817589576547231,0.7719869706840391,0.7882736156351792,0.7937024972855592,0.7719869706840391,0.7991313789359392,0.8338762214983714,0.753528773072747,0.8175895765472313,0.8675352877307275,0.7361563517915309,0.8013029315960912,0.6514657980456026,0.7958740499457112,0.8089033659066233,0.8273615635179153,0.745928338762215,0.7741585233441911,0.7980456026058632,0.7730727470141151,0.7318132464712269,0.8219326818675353,0.7785016286644951,0.7155266015200868,0.7871878393051032,0.7828447339847991,0.7806731813246471,0.8099891422366993,0.7850162866449512,0.7730727470141151,0.7969598262757872,0.7904451682953312,0.8664495114006515,0.8154180238870793,0.757871878393051,0.8013029315960912,0.7209554831704669,0.8425624321389794,0.7307274701411509,0.6612377850162866,0.7763300760043431,0.7318132464712269,0.7958740499457112,0.7654723127035831,0.7785016286644951,0.7991313789359392,0.7687296416938111,0.7763300760043431,0.8110749185667753,0.8327904451682954,0.7861020629750272,0.7828447339847991,0.742671009771987,0.750271444082519,0.6710097719869706,0.7980456026058632,0.8577633007600435,179,100
0.9109663409337676,0.7752442996742671,0.8501628664495114,0.8490770901194354,0.7654723127035831,0.7958740499457112,0.755700325732899,0.8154180238870793,0.7980456026058632,0.8143322475570033,0.7774158523344191,0.8306188925081434,0.7187839305103149,0.7991313789359392,0.8034744842562432,0.7220412595005429,0.756786102062975,0.8512486427795874,0.762214983713355,0.739413680781759,0.7252985884907709,0.7079261672095548,0.7871878393051032,0.757871878393051,0.8034744842562432,0.7709011943539631,0.8327904451682954,0.7904451682953312,0.7806731813246471,0.758957654723127,0.7274701411509229,0.8175895765472313,0.7915309446254072,0.7003257328990228,0.7719869706840391,0.7937024972855592,0.8251900108577633,0.7915309446254072,0.8230184581976113,0.7915309446254072,0.8078175895765473,0.8121606948968513,0.7980456026058632,0.8230184581976113,0.8251900108577633,0.758957654723127,0.7698154180238871,0.8099891422366993,0.8631921824104235,0.7752442996742671,0.7926167209554832,0.8208469055374593,0.8089033659066233,0.7035830618892508,0.7904451682953312,0.6297502714440825,0.8371335504885994,0.7839305103148752,0.7643865363735071,0.8002171552660152,0.8034744842562432,0.7904451682953312,0.752442996742671,0.7937024972855592,0.7252985884907709,0.8143322475570033,0.7904451682953312,0.8165038002171553,0.6959826275787188,0.8338762214983714,0.8132464712269273,0.8219326818675353,0.8078175895765473,0.7915309446254072,0.8089033659066233,0.7752442996742671,0.7915309446254072,0.8034744842562432,0.739413680781759,0.6373507057546145,0.7839305103148752,0.7176981541802389,0.8110749185667753,0.7046688382193268,0.7698154180238871,0.7839305103148752,0.758957654723127,0.7719869706840391,0.7339847991313789,0.7893593919652552,0.6948968512486428,0.7817589576547231,0.760043431053203,0.8306188925081434,0.8436482084690554,0.740499457111835,0.8154180238870793,0.7014115092290988,0.8045602605863192,0.7958740499457112,0.8154180238870793,180,100
0.9098805646036916,0.740499457111835,0.7654723127035831,0.8056460369163952,0.7100977198697068,0.8327904451682954,0.7111834961997828,0.751357220412595,0.7752442996742671,0.7926167209554832,0.7991313789359392,0.8382193268186754,0.6612377850162866,0.7795874049945711,0.8175895765472313,0.745928338762215,0.7947882736156352,0.7915309446254072,0.740499457111835,0.7339847991313789,0.7871878393051032,0.8089033659066233,0.758957654723127,0.757871878393051,0.7676438653637351,0.8121606948968513,0.757871878393051,0.8175895765472313,0.745928338762215,0.7198697068403909,0.7839305103148752,0.7893593919652552,0.7958740499457112,0.7752442996742671,0.751357220412595,0.7730727470141151,0.740499457111835,0.760043431053203,0.7958740499457112,0.739413680781759,0.8013029315960912,0.7904451682953312,0.8338762214983714,0.7947882736156352,0.761129207383279,0.7785016286644951,0.7730727470141151,0.8099891422366993,0.7795874049945711,0.748099891422367,0.8154180238870793,0.757871878393051,0.7654723127035831,0.7046688382193268,0.7763300760043431,0.8165038002171553,0.7307274701411509,0.762214983713355,0.7839305103148752,0.7198697068403909,0.7991313789359392,0.750271444082519,0.8631921824104235,0.8393051031487514,0.8219326818675353,0.749185667752443,0.7774158523344191,0.7372421281216069,0.8295331161780674,0.8002171552660152,0.7828447339847991,0.7806731813246471,0.7763300760043431,0.7698154180238871,0.7947882736156352,0.8154180238870793,0.7079261672095548,0.7850162866449512,0.8262757871878393,0.754614549402823,0.8099891422366993,0.8023887079261672,0.8132464712269273,0.7274701411509229,0.754614549402823,0.762214983713355,0.7871878393051032,0.7730727470141151,0.7730727470141151,0.8045602605863192,0.8241042345276873,0.8165038002171553,0.8501628664495114,0.7654723127035831,0.7904451682953312,0.7285559174809989,0.8458197611292074,0.7785016286644951,0.7795874049945711,0.754614549402823,0.758957654723127,181,100
0.8957654723127035,0.7991313789359392,0.8132464712269273,0.6938110749185668,0.7795874049945711,0.8056460369163952,0.7654723127035831,0.8089033659066233,0.7079261672095548,0.8056460369163952,0.8110749185667753,0.752442996742671,0.745928338762215,0.6970684039087948,0.7991313789359392,0.6948968512486428,0.7958740499457112,0.7296416938110749,0.8045602605863192,0.752442996742671,0.6449511400651465,0.8023887079261672,0.8327904451682954,0.8371335504885994,0.6916395222584147,0.7806731813246471,0.7763300760043431,0.7991313789359392,0.738327904451683,0.8121606948968513,0.7687296416938111,0.7937024972855592,0.758957654723127,0.740499457111835,0.8545059717698155,0.8067318132464713,0.7274701411509229,0.7861020629750272,0.7937024972855592,0.743756786102063,0.7350705754614549,0.7187839305103149,0.7654723127035831,0.741585233441911,0.7947882736156352,0.6775244299674267,0.8067318132464713,0.762214983713355,0.8186753528773073,0.7785016286644951,0.741585233441911,0.7741585233441911,0.8132464712269273,0.7861020629750272,0.756786102062975,0.6731813246471227,0.7024972855591748,0.740499457111835,0.8110749185667753,0.8002171552660152,0.6243213897937026,0.8067318132464713,0.7991313789359392,0.7763300760043431,0.7318132464712269,0.7242128121606949,0.7752442996742671,0.8197611292073833,0.7220412595005429,0.756786102062975,0.754614549402823,0.8175895765472313,0.7676438653637351,0.753528773072747,0.7893593919652552,0.7958740499457112,0.7904451682953312,0.7741585233441911,0.7263843648208469,0.6840390879478827,0.7350705754614549,0.7014115092290988,0.7871878393051032,0.7687296416938111,0.7861020629750272,0.7926167209554832,0.7926167209554832,0.7318132464712269,0.741585233441911,0.7763300760043431,0.7850162866449512,0.8175895765472313,0.7969598262757872,0.8186753528773073,0.6026058631921825,0.8295331161780674,0.8360477741585234,0.7361563517915309,0.7676438653637351,0.8295331161780674,0.8360477741585234,182,100
